Time(s)  FloatHeaveZ(m)  PlateHeaveZ(m)
316.590000 -0.804561 -21.574558
316.600000 -0.806097 -21.574808
316.610000 -0.807618 -21.575058
316.620000 -0.809125 -21.575309
316.630000 -0.810616 -21.575561
316.640000 -0.812093 -21.575813
316.650000 -0.813554 -21.576065
316.660000 -0.815000 -21.576318
316.670000 -0.816430 -21.576571
316.680000 -0.817845 -21.576825
316.690000 -0.819245 -21.577079
316.700000 -0.820629 -21.577333
316.710000 -0.821997 -21.577587
316.720000 -0.823349 -21.577842
316.730000 -0.824685 -21.578097
316.740000 -0.826005 -21.578352
316.750000 -0.827309 -21.578608
316.760000 -0.828597 -21.578863
316.770000 -0.829869 -21.579119
316.780000 -0.831125 -21.579375
316.790000 -0.832364 -21.579631
316.800000 -0.833586 -21.579887
316.810000 -0.834793 -21.580144
316.820000 -0.835982 -21.580400
316.830000 -0.837155 -21.580656
316.840000 -0.838312 -21.580912
316.850000 -0.839451 -21.581169
316.860000 -0.840574 -21.581425
316.870000 -0.841681 -21.581681
316.880000 -0.842770 -21.581937
316.890000 -0.843842 -21.582193
316.900000 -0.844898 -21.582449
316.910000 -0.845936 -21.582705
316.920000 -0.846958 -21.582961
316.930000 -0.847963 -21.583216
316.940000 -0.848950 -21.583471
316.950000 -0.849921 -21.583726
316.960000 -0.850874 -21.583981
316.970000 -0.851810 -21.584235
316.980000 -0.852729 -21.584489
316.990000 -0.853631 -21.584743
317.000000 -0.854516 -21.584996
317.010000 -0.855384 -21.585250
317.020000 -0.856234 -21.585502
317.030000 -0.857068 -21.585754
317.040000 -0.857884 -21.586006
317.050000 -0.858683 -21.586258
317.060000 -0.859465 -21.586509
317.070000 -0.860229 -21.586759
317.080000 -0.860977 -21.587009
317.090000 -0.861707 -21.587258
317.100000 -0.862420 -21.587507
317.110000 -0.863116 -21.587756
317.120000 -0.863795 -21.588003
317.130000 -0.864457 -21.588250
317.140000 -0.865102 -21.588497
317.150000 -0.865730 -21.588742
317.160000 -0.866340 -21.588988
317.170000 -0.866934 -21.589232
317.180000 -0.867511 -21.589476
317.190000 -0.868071 -21.589719
317.200000 -0.868614 -21.589961
317.210000 -0.869140 -21.590202
317.220000 -0.869649 -21.590443
317.230000 -0.870142 -21.590683
317.240000 -0.870618 -21.590922
317.250000 -0.871077 -21.591160
317.260000 -0.871520 -21.591397
317.270000 -0.871946 -21.591634
317.280000 -0.872355 -21.591869
317.290000 -0.872748 -21.592104
317.300000 -0.873125 -21.592338
317.310000 -0.873485 -21.592570
317.320000 -0.873829 -21.592802
317.330000 -0.874157 -21.593033
317.340000 -0.874469 -21.593263
317.350000 -0.874764 -21.593491
317.360000 -0.875044 -21.593719
317.370000 -0.875307 -21.593945
317.380000 -0.875555 -21.594171
317.390000 -0.875787 -21.594395
317.400000 -0.876003 -21.594619
317.410000 -0.876204 -21.594841
317.420000 -0.876389 -21.595062
317.430000 -0.876559 -21.595282
317.440000 -0.876713 -21.595501
317.450000 -0.876852 -21.595718
317.460000 -0.876976 -21.595935
317.470000 -0.877085 -21.596150
317.480000 -0.877179 -21.596364
317.490000 -0.877257 -21.596576
317.500000 -0.877321 -21.596787
317.510000 -0.877371 -21.596998
317.520000 -0.877405 -21.597206
317.530000 -0.877426 -21.597414
317.540000 -0.877431 -21.597620
317.550000 -0.877423 -21.597825
317.560000 -0.877400 -21.598028
317.570000 -0.877363 -21.598230
317.580000 -0.877312 -21.598431
317.590000 -0.877248 -21.598630
317.600000 -0.877169 -21.598828
317.610000 -0.877077 -21.599025
317.620000 -0.876971 -21.599220
317.630000 -0.876852 -21.599414
317.640000 -0.876720 -21.599606
317.650000 -0.876574 -21.599797
317.660000 -0.876416 -21.599986
317.670000 -0.876244 -21.600174
317.680000 -0.876060 -21.600360
317.690000 -0.875863 -21.600545
317.700000 -0.875653 -21.600728
317.710000 -0.875431 -21.600910
317.720000 -0.875197 -21.601090
317.730000 -0.874950 -21.601269
317.740000 -0.874692 -21.601446
317.750000 -0.874421 -21.601621
317.760000 -0.874139 -21.601795
317.770000 -0.873845 -21.601967
317.780000 -0.873540 -21.602138
317.790000 -0.873223 -21.602307
317.800000 -0.872895 -21.602475
317.810000 -0.872556 -21.602641
317.820000 -0.872205 -21.602805
317.830000 -0.871845 -21.602968
317.840000 -0.871473 -21.603128
317.850000 -0.871091 -21.603288
317.860000 -0.870698 -21.603445
317.870000 -0.870295 -21.603601
317.880000 -0.869882 -21.603756
317.890000 -0.869459 -21.603908
317.900000 -0.869026 -21.604059
317.910000 -0.868584 -21.604209
317.920000 -0.868132 -21.604356
317.930000 -0.867670 -21.604502
317.940000 -0.867199 -21.604646
317.950000 -0.866719 -21.604788
317.960000 -0.866230 -21.604929
317.970000 -0.865733 -21.605068
317.980000 -0.865226 -21.605205
317.990000 -0.864711 -21.605341
318.000000 -0.864188 -21.605474
318.010000 -0.863657 -21.605606
318.020000 -0.863117 -21.605737
318.030000 -0.862569 -21.605865
318.040000 -0.862014 -21.605992
318.050000 -0.861451 -21.606117
318.060000 -0.860881 -21.606240
318.070000 -0.860303 -21.606361
318.080000 -0.859718 -21.606481
318.090000 -0.859126 -21.606599
318.100000 -0.858527 -21.606715
318.110000 -0.857921 -21.606830
318.120000 -0.857309 -21.606942
318.130000 -0.856690 -21.607053
318.140000 -0.856065 -21.607162
318.150000 -0.855434 -21.607269
318.160000 -0.854796 -21.607375
318.170000 -0.854153 -21.607478
318.180000 -0.853505 -21.607580
318.190000 -0.852850 -21.607680
318.200000 -0.852191 -21.607779
318.210000 -0.851526 -21.607875
318.220000 -0.850856 -21.607970
318.230000 -0.850180 -21.608063
318.240000 -0.849501 -21.608154
318.250000 -0.848816 -21.608243
318.260000 -0.848127 -21.608331
318.270000 -0.847433 -21.608417
318.280000 -0.846736 -21.608501
318.290000 -0.846034 -21.608583
318.300000 -0.845328 -21.608664
318.310000 -0.844619 -21.608743
318.320000 -0.843905 -21.608820
318.330000 -0.843189 -21.608895
318.340000 -0.842468 -21.608969
318.350000 -0.841745 -21.609040
318.360000 -0.841018 -21.609110
318.370000 -0.840289 -21.609179
318.380000 -0.839557 -21.609245
318.390000 -0.838822 -21.609310
318.400000 -0.838084 -21.609373
318.410000 -0.837344 -21.609434
318.420000 -0.836602 -21.609494
318.430000 -0.835857 -21.609551
318.440000 -0.835111 -21.609608
318.450000 -0.834363 -21.609662
318.460000 -0.833612 -21.609715
318.470000 -0.832861 -21.609766
318.480000 -0.832107 -21.609815
318.490000 -0.831353 -21.609862
318.500000 -0.830597 -21.609908
318.510000 -0.829840 -21.609953
318.520000 -0.829082 -21.609995
318.530000 -0.828323 -21.610036
318.540000 -0.827564 -21.610075
318.550000 -0.826803 -21.610113
318.560000 -0.826043 -21.610149
318.570000 -0.825281 -21.610183
318.580000 -0.824520 -21.610216
318.590000 -0.823758 -21.610247
318.600000 -0.822997 -21.610276
318.610000 -0.822235 -21.610304
318.620000 -0.821474 -21.610330
318.630000 -0.820713 -21.610354
318.640000 -0.819952 -21.610377
318.650000 -0.819192 -21.610399
318.660000 -0.818432 -21.610419
318.670000 -0.817673 -21.610437
318.680000 -0.816915 -21.610454
318.690000 -0.816158 -21.610469
318.700000 -0.815402 -21.610482
318.710000 -0.814647 -21.610494
318.720000 -0.813893 -21.610505
318.730000 -0.813141 -21.610514
318.740000 -0.812390 -21.610522
318.750000 -0.811640 -21.610528
318.760000 -0.810892 -21.610532
318.770000 -0.810146 -21.610535
318.780000 -0.809401 -21.610537
318.790000 -0.808658 -21.610537
318.800000 -0.807918 -21.610536
318.810000 -0.807179 -21.610533
318.820000 -0.806442 -21.610529
318.830000 -0.805708 -21.610524
318.840000 -0.804976 -21.610517
318.850000 -0.804246 -21.610509
318.860000 -0.803518 -21.610499
318.870000 -0.802793 -21.610488
318.880000 -0.802071 -21.610476
318.890000 -0.801351 -21.610462
318.900000 -0.800634 -21.610447
318.910000 -0.799920 -21.610430
318.920000 -0.799209 -21.610413
318.930000 -0.798500 -21.610394
318.940000 -0.797795 -21.610373
318.950000 -0.797092 -21.610352
318.960000 -0.796393 -21.610329
318.970000 -0.795696 -21.610305
318.980000 -0.795003 -21.610279
318.990000 -0.794314 -21.610253
319.000000 -0.793627 -21.610225
319.010000 -0.792944 -21.610196
319.020000 -0.792264 -21.610166
319.030000 -0.791588 -21.610135
319.040000 -0.790915 -21.610102
319.050000 -0.790245 -21.610068
319.060000 -0.789579 -21.610034
319.070000 -0.788917 -21.609998
319.080000 -0.788258 -21.609961
319.090000 -0.787603 -21.609922
319.100000 -0.786952 -21.609883
319.110000 -0.786304 -21.609843
319.120000 -0.785660 -21.609801
319.130000 -0.785020 -21.609759
319.140000 -0.784383 -21.609715
319.150000 -0.783750 -21.609671
319.160000 -0.783122 -21.609625
319.170000 -0.782497 -21.609579
319.180000 -0.781875 -21.609531
319.190000 -0.781258 -21.609482
319.200000 -0.780645 -21.609433
319.210000 -0.780035 -21.609382
319.220000 -0.779429 -21.609331
319.230000 -0.778828 -21.609279
319.240000 -0.778230 -21.609225
319.250000 -0.777636 -21.609171
319.260000 -0.777046 -21.609116
319.270000 -0.776460 -21.609060
319.280000 -0.775877 -21.609003
319.290000 -0.775299 -21.608946
319.300000 -0.774725 -21.608887
319.310000 -0.774154 -21.608828
319.320000 -0.773587 -21.608768
319.330000 -0.773025 -21.608707
319.340000 -0.772466 -21.608645
319.350000 -0.771911 -21.608583
319.360000 -0.771359 -21.608519
319.370000 -0.770812 -21.608455
319.380000 -0.770268 -21.608391
319.390000 -0.769729 -21.608325
319.400000 -0.769192 -21.608259
319.410000 -0.768660 -21.608192
319.420000 -0.768131 -21.608124
319.430000 -0.767606 -21.608056
319.440000 -0.767085 -21.607987
319.450000 -0.766567 -21.607918
319.460000 -0.766053 -21.607848
319.470000 -0.765542 -21.607777
319.480000 -0.765035 -21.607705
319.490000 -0.764531 -21.607633
319.500000 -0.764031 -21.607561
319.510000 -0.763534 -21.607488
319.520000 -0.763041 -21.607414
319.530000 -0.762551 -21.607340
319.540000 -0.762064 -21.607265
319.550000 -0.761580 -21.607190
319.560000 -0.761100 -21.607114
319.570000 -0.760622 -21.607038
319.580000 -0.760148 -21.606961
319.590000 -0.759677 -21.606883
319.600000 -0.759208 -21.606806
319.610000 -0.758743 -21.606728
319.620000 -0.758281 -21.606649
319.630000 -0.757821 -21.606570
319.640000 -0.757364 -21.606490
319.650000 -0.756910 -21.606410
319.660000 -0.756458 -21.606330
319.670000 -0.756009 -21.606250
319.680000 -0.755562 -21.606169
319.690000 -0.755118 -21.606087
319.700000 -0.754677 -21.606005
319.710000 -0.754237 -21.605923
319.720000 -0.753800 -21.605841
319.730000 -0.753365 -21.605758
319.740000 -0.752933 -21.605675
319.750000 -0.752502 -21.605592
319.760000 -0.752073 -21.605508
319.770000 -0.751647 -21.605424
319.780000 -0.751222 -21.605340
319.790000 -0.750799 -21.605256
319.800000 -0.750377 -21.605171
319.810000 -0.749957 -21.605086
319.820000 -0.749539 -21.605001
319.830000 -0.749122 -21.604916
319.840000 -0.748707 -21.604830
319.850000 -0.748293 -21.604745
319.860000 -0.747880 -21.604659
319.870000 -0.747469 -21.604573
319.880000 -0.747058 -21.604487
319.890000 -0.746649 -21.604400
319.900000 -0.746241 -21.604314
319.910000 -0.745833 -21.604227
319.920000 -0.745427 -21.604140
319.930000 -0.745021 -21.604053
319.940000 -0.744615 -21.603966
319.950000 -0.744210 -21.603879
319.960000 -0.743806 -21.603792
319.970000 -0.743402 -21.603705
319.980000 -0.742999 -21.603617
319.990000 -0.742596 -21.603530
320.000000 -0.742193 -21.603442
320.010000 -0.741790 -21.603355
320.020000 -0.741387 -21.603267
320.030000 -0.740983 -21.603179
320.040000 -0.740580 -21.603092
320.050000 -0.740177 -21.603004
320.060000 -0.739773 -21.602916
320.070000 -0.739369 -21.602829
320.080000 -0.738965 -21.602741
320.090000 -0.738559 -21.602653
320.100000 -0.738154 -21.602565
320.110000 -0.737747 -21.602478
320.120000 -0.737340 -21.602390
320.130000 -0.736932 -21.602302
320.140000 -0.736523 -21.602215
320.150000 -0.736113 -21.602127
320.160000 -0.735702 -21.602039
320.170000 -0.735290 -21.601952
320.180000 -0.734877 -21.601865
320.190000 -0.734462 -21.601777
320.200000 -0.734046 -21.601690
320.210000 -0.733628 -21.601603
320.220000 -0.733209 -21.601516
320.230000 -0.732788 -21.601428
320.240000 -0.732366 -21.601342
320.250000 -0.731942 -21.601255
320.260000 -0.731516 -21.601168
320.270000 -0.731088 -21.601081
320.280000 -0.730659 -21.600995
320.290000 -0.730227 -21.600908
320.300000 -0.729793 -21.600822
320.310000 -0.729357 -21.600736
320.320000 -0.728919 -21.600650
320.330000 -0.728479 -21.600564
320.340000 -0.728036 -21.600478
320.350000 -0.727591 -21.600392
320.360000 -0.727144 -21.600307
320.370000 -0.726694 -21.600221
320.380000 -0.726241 -21.600136
320.390000 -0.725786 -21.600051
320.400000 -0.725328 -21.599966
320.410000 -0.724867 -21.599882
320.420000 -0.724404 -21.599797
320.430000 -0.723938 -21.599712
320.440000 -0.723469 -21.599628
320.450000 -0.722997 -21.599544
320.460000 -0.722522 -21.599460
320.470000 -0.722044 -21.599376
320.480000 -0.721562 -21.599293
320.490000 -0.721078 -21.599209
320.500000 -0.720591 -21.599126
320.510000 -0.720100 -21.599043
320.520000 -0.719607 -21.598960
320.530000 -0.719109 -21.598878
320.540000 -0.718609 -21.598795
320.550000 -0.718105 -21.598713
320.560000 -0.717598 -21.598631
320.570000 -0.717088 -21.598549
320.580000 -0.716574 -21.598467
320.590000 -0.716057 -21.598385
320.600000 -0.715536 -21.598304
320.610000 -0.715012 -21.598223
320.620000 -0.714484 -21.598142
320.630000 -0.713952 -21.598061
320.640000 -0.713418 -21.597981
320.650000 -0.712879 -21.597900
320.660000 -0.712337 -21.597820
320.670000 -0.711791 -21.597740
320.680000 -0.711242 -21.597660
320.690000 -0.710689 -21.597581
320.700000 -0.710132 -21.597501
320.710000 -0.709572 -21.597422
320.720000 -0.709008 -21.597343
320.730000 -0.708441 -21.597264
320.740000 -0.707869 -21.597186
320.750000 -0.707295 -21.597107
320.760000 -0.706716 -21.597029
320.770000 -0.706134 -21.596951
320.780000 -0.705548 -21.596873
320.790000 -0.704959 -21.596796
320.800000 -0.704366 -21.596718
320.810000 -0.703769 -21.596641
320.820000 -0.703169 -21.596564
320.830000 -0.702566 -21.596487
320.840000 -0.701958 -21.596411
320.850000 -0.701347 -21.596334
320.860000 -0.700733 -21.596258
320.870000 -0.700115 -21.596182
320.880000 -0.699494 -21.596106
320.890000 -0.698870 -21.596031
320.900000 -0.698242 -21.595955
320.910000 -0.697610 -21.595880
320.920000 -0.696975 -21.595805
320.930000 -0.696337 -21.595730
320.940000 -0.695696 -21.595655
320.950000 -0.695052 -21.595580
320.960000 -0.694404 -21.595506
320.970000 -0.693753 -21.595432
320.980000 -0.693099 -21.595358
320.990000 -0.692443 -21.595284
321.000000 -0.691783 -21.595210
321.010000 -0.691120 -21.595137
321.020000 -0.690454 -21.595064
321.030000 -0.689786 -21.594991
321.040000 -0.689115 -21.594918
321.050000 -0.688441 -21.594845
321.060000 -0.687764 -21.594772
321.070000 -0.687085 -21.594700
321.080000 -0.686403 -21.594628
321.090000 -0.685719 -21.594555
321.100000 -0.685032 -21.594483
321.110000 -0.684344 -21.594412
321.120000 -0.683652 -21.594340
321.130000 -0.682959 -21.594269
321.140000 -0.682264 -21.594197
321.150000 -0.681566 -21.594126
321.160000 -0.680867 -21.594055
321.170000 -0.680166 -21.593984
321.180000 -0.679463 -21.593914
321.190000 -0.678758 -21.593843
321.200000 -0.678052 -21.593773
321.210000 -0.677344 -21.593703
321.220000 -0.676635 -21.593633
321.230000 -0.675925 -21.593563
321.240000 -0.675213 -21.593493
321.250000 -0.674500 -21.593424
321.260000 -0.673786 -21.593354
321.270000 -0.673071 -21.593285
321.280000 -0.672355 -21.593216
321.290000 -0.671638 -21.593147
321.300000 -0.670921 -21.593078
321.310000 -0.670203 -21.593009
321.320000 -0.669485 -21.592940
321.330000 -0.668766 -21.592872
321.340000 -0.668047 -21.592804
321.350000 -0.667328 -21.592736
321.360000 -0.666608 -21.592668
321.370000 -0.665889 -21.592600
321.380000 -0.665170 -21.592532
321.390000 -0.664451 -21.592464
321.400000 -0.663733 -21.592397
321.410000 -0.663015 -21.592330
321.420000 -0.662298 -21.592262
321.430000 -0.661581 -21.592195
321.440000 -0.660866 -21.592129
321.450000 -0.660151 -21.592062
321.460000 -0.659437 -21.591995
321.470000 -0.658725 -21.591929
321.480000 -0.658014 -21.591862
321.490000 -0.657304 -21.591796
321.500000 -0.656596 -21.591730
321.510000 -0.655889 -21.591664
321.520000 -0.655185 -21.591598
321.530000 -0.654482 -21.591533
321.540000 -0.653781 -21.591467
321.550000 -0.653083 -21.591402
321.560000 -0.652386 -21.591337
321.570000 -0.651693 -21.591272
321.580000 -0.651001 -21.591207
321.590000 -0.650313 -21.591142
321.600000 -0.649627 -21.591077
321.610000 -0.648944 -21.591013
321.620000 -0.648264 -21.590949
321.630000 -0.647587 -21.590885
321.640000 -0.646914 -21.590821
321.650000 -0.646244 -21.590757
321.660000 -0.645577 -21.590693
321.670000 -0.644915 -21.590629
321.680000 -0.644256 -21.590566
321.690000 -0.643601 -21.590503
321.700000 -0.642950 -21.590440
321.710000 -0.642303 -21.590377
321.720000 -0.641661 -21.590314
321.730000 -0.641023 -21.590252
321.740000 -0.640389 -21.590189
321.750000 -0.639761 -21.590127
321.760000 -0.639137 -21.590065
321.770000 -0.638518 -21.590003
321.780000 -0.637904 -21.589941
321.790000 -0.637296 -21.589880
321.800000 -0.636693 -21.589818
321.810000 -0.636095 -21.589757
321.820000 -0.635503 -21.589696
321.830000 -0.634916 -21.589636
321.840000 -0.634336 -21.589575
321.850000 -0.633761 -21.589515
321.860000 -0.633192 -21.589455
321.870000 -0.632630 -21.589395
321.880000 -0.632074 -21.589335
321.890000 -0.631524 -21.589275
321.900000 -0.630981 -21.589216
321.910000 -0.630445 -21.589157
321.920000 -0.629915 -21.589098
321.930000 -0.629393 -21.589039
321.940000 -0.628877 -21.588981
321.950000 -0.628369 -21.588923
321.960000 -0.627868 -21.588865
321.970000 -0.627374 -21.588807
321.980000 -0.626888 -21.588750
321.990000 -0.626409 -21.588693
322.000000 -0.625938 -21.588636
322.010000 -0.625475 -21.588579
322.020000 -0.625020 -21.588523
322.030000 -0.624573 -21.588466
322.040000 -0.624134 -21.588411
322.050000 -0.623703 -21.588355
322.060000 -0.623281 -21.588300
322.070000 -0.622867 -21.588245
322.080000 -0.622461 -21.588190
322.090000 -0.622065 -21.588135
322.100000 -0.621677 -21.588081
322.110000 -0.621297 -21.588027
322.120000 -0.620927 -21.587974
322.130000 -0.620566 -21.587921
322.140000 -0.620214 -21.587868
322.150000 -0.619871 -21.587815
322.160000 -0.619538 -21.587763
322.170000 -0.619214 -21.587711
322.180000 -0.618899 -21.587659
322.190000 -0.618594 -21.587608
322.200000 -0.618298 -21.587557
322.210000 -0.618013 -21.587507
322.220000 -0.617737 -21.587457
322.230000 -0.617471 -21.587407
322.240000 -0.617215 -21.587357
322.250000 -0.616968 -21.587308
322.260000 -0.616732 -21.587260
322.270000 -0.616506 -21.587211
322.280000 -0.616291 -21.587164
322.290000 -0.616085 -21.587116
322.300000 -0.615890 -21.587069
322.310000 -0.615706 -21.587022
322.320000 -0.615532 -21.586976
322.330000 -0.615368 -21.586930
322.340000 -0.615215 -21.586885
322.350000 -0.615073 -21.586840
322.360000 -0.614941 -21.586795
322.370000 -0.614820 -21.586751
322.380000 -0.614710 -21.586708
322.390000 -0.614610 -21.586665
322.400000 -0.614522 -21.586622
322.410000 -0.614444 -21.586580
322.420000 -0.614378 -21.586538
322.430000 -0.614322 -21.586497
322.440000 -0.614277 -21.586456
