Time(s)  FairTen4(N)  FairTen5(N)  FairTen6(N)
86.880000 180013.000000 163263.000000 163263.000000
86.890000 180030.000000 163297.000000 163297.000000
86.900000 180044.000000 163332.000000 163332.000000
86.910000 180056.000000 163369.000000 163369.000000
86.920000 180065.000000 163408.000000 163408.000000
86.930000 180071.000000 163448.000000 163448.000000
86.940000 180075.000000 163489.000000 163489.000000
86.950000 180076.000000 163532.000000 163532.000000
86.960000 180074.000000 163577.000000 163577.000000
86.970000 180070.000000 163623.000000 163623.000000
86.980000 180062.000000 163670.000000 163670.000000
86.990000 180051.000000 163719.000000 163719.000000
87.000000 180038.000000 163769.000000 163769.000000
87.010000 180021.000000 163821.000000 163821.000000
87.020000 180000.000000 163874.000000 163874.000000
87.030000 179977.000000 163929.000000 163929.000000
87.040000 179949.000000 163985.000000 163985.000000
87.050000 179919.000000 164043.000000 164043.000000
87.060000 179885.000000 164102.000000 164102.000000
87.070000 179847.000000 164162.000000 164162.000000
87.080000 179806.000000 164224.000000 164224.000000
87.090000 179761.000000 164287.000000 164287.000000
87.100000 179713.000000 164351.000000 164351.000000
87.110000 179661.000000 164417.000000 164417.000000
87.120000 179606.000000 164483.000000 164483.000000
87.130000 179547.000000 164551.000000 164551.000000
87.140000 179486.000000 164620.000000 164620.000000
87.150000 179421.000000 164690.000000 164690.000000
87.160000 179353.000000 164761.000000 164761.000000
87.170000 179282.000000 164833.000000 164833.000000
87.180000 179208.000000 164906.000000 164906.000000
87.190000 179132.000000 164980.000000 164980.000000
87.200000 179052.000000 165055.000000 165055.000000
87.210000 178970.000000 165130.000000 165130.000000
87.220000 178885.000000 165207.000000 165207.000000
87.230000 178797.000000 165284.000000 165284.000000
87.240000 178706.000000 165362.000000 165362.000000
87.250000 178613.000000 165441.000000 165441.000000
87.260000 178517.000000 165521.000000 165521.000000
87.270000 178419.000000 165601.000000 165601.000000
87.280000 178317.000000 165682.000000 165682.000000
87.290000 178213.000000 165764.000000 165764.000000
87.300000 178106.000000 165846.000000 165846.000000
87.310000 177996.000000 165930.000000 165930.000000
87.320000 177883.000000 166013.000000 166013.000000
87.330000 177766.000000 166098.000000 166098.000000
87.340000 177647.000000 166183.000000 166183.000000
87.350000 177525.000000 166269.000000 166269.000000
87.360000 177400.000000 166355.000000 166355.000000
87.370000 177271.000000 166442.000000 166442.000000
87.380000 177140.000000 166529.000000 166529.000000
87.390000 177005.000000 166617.000000 166617.000000
87.400000 176868.000000 166706.000000 166706.000000
87.410000 176728.000000 166795.000000 166795.000000
87.420000 176585.000000 166884.000000 166884.000000
87.430000 176439.000000 166974.000000 166974.000000
87.440000 176291.000000 167064.000000 167064.000000
87.450000 176140.000000 167154.000000 167154.000000
87.460000 175987.000000 167245.000000 167245.000000
87.470000 175832.000000 167336.000000 167336.000000
87.480000 175675.000000 167427.000000 167427.000000
87.490000 175516.000000 167519.000000 167519.000000
87.500000 175356.000000 167610.000000 167610.000000
87.510000 175194.000000 167702.000000 167702.000000
87.520000 175030.000000 167794.000000 167794.000000
87.530000 174866.000000 167886.000000 167886.000000
87.540000 174700.000000 167978.000000 167978.000000
87.550000 174533.000000 168070.000000 168070.000000
87.560000 174366.000000 168162.000000 168162.000000
87.570000 174197.000000 168255.000000 168255.000000
87.580000 174028.000000 168347.000000 168347.000000
87.590000 173858.000000 168439.000000 168439.000000
87.600000 173687.000000 168531.000000 168531.000000
87.610000 173516.000000 168623.000000 168623.000000
87.620000 173343.000000 168715.000000 168715.000000
87.630000 173171.000000 168807.000000 168807.000000
87.640000 172997.000000 168899.000000 168899.000000
87.650000 172823.000000 168991.000000 168991.000000
87.660000 172648.000000 169083.000000 169083.000000
87.670000 172472.000000 169175.000000 169175.000000
87.680000 172296.000000 169266.000000 169266.000000
87.690000 172119.000000 169358.000000 169358.000000
87.700000 171941.000000 169449.000000 169449.000000
87.710000 171763.000000 169540.000000 169540.000000
87.720000 171584.000000 169631.000000 169631.000000
87.730000 171405.000000 169722.000000 169722.000000
87.740000 171225.000000 169813.000000 169813.000000
87.750000 171045.000000 169903.000000 169903.000000
87.760000 170864.000000 169993.000000 169993.000000
87.770000 170683.000000 170082.000000 170082.000000
87.780000 170503.000000 170171.000000 170171.000000
87.790000 170322.000000 170260.000000 170260.000000
87.800000 170141.000000 170348.000000 170348.000000
87.810000 169961.000000 170436.000000 170436.000000
87.820000 169780.000000 170523.000000 170523.000000
87.830000 169600.000000 170610.000000 170610.000000
87.840000 169421.000000 170697.000000 170697.000000
87.850000 169242.000000 170783.000000 170783.000000
87.860000 169063.000000 170868.000000 170868.000000
87.870000 168885.000000 170953.000000 170953.000000
87.880000 168708.000000 171037.000000 171037.000000
87.890000 168531.000000 171120.000000 171120.000000
87.900000 168355.000000 171203.000000 171203.000000
87.910000 168179.000000 171286.000000 171286.000000
87.920000 168004.000000 171367.000000 171367.000000
87.930000 167829.000000 171448.000000 171448.000000
87.940000 167655.000000 171529.000000 171529.000000
87.950000 167482.000000 171609.000000 171609.000000
87.960000 167309.000000 171688.000000 171688.000000
87.970000 167136.000000 171766.000000 171766.000000
87.980000 166964.000000 171844.000000 171844.000000
87.990000 166792.000000 171921.000000 171921.000000
88.000000 166621.000000 171997.000000 171997.000000
88.010000 166450.000000 172073.000000 172073.000000
88.020000 166279.000000 172148.000000 172148.000000
88.030000 166109.000000 172222.000000 172222.000000
88.040000 165939.000000 172295.000000 172295.000000
88.050000 165769.000000 172368.000000 172368.000000
88.060000 165600.000000 172440.000000 172440.000000
88.070000 165431.000000 172511.000000 172511.000000
88.080000 165262.000000 172582.000000 172582.000000
88.090000 165094.000000 172652.000000 172652.000000
88.100000 164926.000000 172721.000000 172721.000000
88.110000 164759.000000 172789.000000 172789.000000
88.120000 164593.000000 172857.000000 172857.000000
88.130000 164428.000000 172923.000000 172923.000000
88.140000 164263.000000 172989.000000 172989.000000
88.150000 164101.000000 173054.000000 173054.000000
88.160000 163939.000000 173117.000000 173117.000000
88.170000 163780.000000 173180.000000 173180.000000
88.180000 163622.000000 173242.000000 173242.000000
88.190000 163465.000000 173302.000000 173302.000000
88.200000 163311.000000 173361.000000 173361.000000
88.210000 163159.000000 173419.000000 173419.000000
88.220000 163008.000000 173476.000000 173476.000000
88.230000 162859.000000 173532.000000 173532.000000
88.240000 162713.000000 173587.000000 173587.000000
88.250000 162568.000000 173640.000000 173640.000000
88.260000 162424.000000 173693.000000 173693.000000
88.270000 162282.000000 173744.000000 173744.000000
88.280000 162142.000000 173795.000000 173795.000000
88.290000 162003.000000 173845.000000 173845.000000
88.300000 161865.000000 173894.000000 173894.000000
88.310000 161728.000000 173942.000000 173942.000000
88.320000 161592.000000 173989.000000 173989.000000
88.330000 161458.000000 174035.000000 174035.000000
88.340000 161325.000000 174081.000000 174081.000000
88.350000 161193.000000 174126.000000 174126.000000
88.360000 161062.000000 174169.000000 174169.000000
88.370000 160932.000000 174213.000000 174213.000000
88.380000 160804.000000 174255.000000 174255.000000
88.390000 160677.000000 174296.000000 174296.000000
88.400000 160552.000000 174337.000000 174337.000000
88.410000 160429.000000 174376.000000 174376.000000
88.420000 160307.000000 174415.000000 174415.000000
88.430000 160187.000000 174452.000000 174452.000000
88.440000 160070.000000 174488.000000 174488.000000
88.450000 159954.000000 174524.000000 174524.000000
88.460000 159841.000000 174558.000000 174558.000000
88.470000 159730.000000 174591.000000 174591.000000
88.480000 159622.000000 174623.000000 174623.000000
88.490000 159516.000000 174653.000000 174653.000000
88.500000 159412.000000 174683.000000 174683.000000
88.510000 159310.000000 174711.000000 174711.000000
88.520000 159211.000000 174738.000000 174738.000000
88.530000 159114.000000 174764.000000 174764.000000
88.540000 159019.000000 174789.000000 174789.000000
88.550000 158926.000000 174813.000000 174813.000000
88.560000 158836.000000 174836.000000 174836.000000
88.570000 158746.000000 174858.000000 174858.000000
88.580000 158659.000000 174878.000000 174878.000000
88.590000 158573.000000 174898.000000 174898.000000
88.600000 158489.000000 174917.000000 174917.000000
88.610000 158407.000000 174934.000000 174934.000000
88.620000 158325.000000 174951.000000 174951.000000
88.630000 158245.000000 174967.000000 174967.000000
88.640000 158167.000000 174982.000000 174982.000000
88.650000 158090.000000 174996.000000 174996.000000
88.660000 158014.000000 175009.000000 175009.000000
88.670000 157940.000000 175022.000000 175022.000000
88.680000 157867.000000 175033.000000 175033.000000
88.690000 157796.000000 175043.000000 175043.000000
88.700000 157726.000000 175053.000000 175053.000000
88.710000 157658.000000 175061.000000 175061.000000
88.720000 157592.000000 175069.000000 175069.000000
88.730000 157527.000000 175075.000000 175075.000000
88.740000 157465.000000 175081.000000 175081.000000
88.750000 157405.000000 175085.000000 175085.000000
88.760000 157346.000000 175088.000000 175088.000000
88.770000 157290.000000 175090.000000 175090.000000
88.780000 157236.000000 175091.000000 175091.000000
88.790000 157185.000000 175091.000000 175091.000000
88.800000 157135.000000 175089.000000 175089.000000
88.810000 157088.000000 175086.000000 175086.000000
88.820000 157043.000000 175083.000000 175083.000000
88.830000 157000.000000 175078.000000 175078.000000
88.840000 156960.000000 175071.000000 175071.000000
88.850000 156922.000000 175064.000000 175064.000000
88.860000 156885.000000 175056.000000 175056.000000
88.870000 156851.000000 175046.000000 175046.000000
88.880000 156819.000000 175036.000000 175036.000000
88.890000 156789.000000 175024.000000 175024.000000
88.900000 156760.000000 175012.000000 175012.000000
88.910000 156734.000000 174999.000000 174999.000000
88.920000 156710.000000 174984.000000 174984.000000
88.930000 156687.000000 174969.000000 174969.000000
88.940000 156666.000000 174953.000000 174953.000000
88.950000 156648.000000 174936.000000 174936.000000
88.960000 156631.000000 174918.000000 174918.000000
88.970000 156617.000000 174900.000000 174900.000000
88.980000 156604.000000 174881.000000 174881.000000
88.990000 156594.000000 174860.000000 174860.000000
89.000000 156586.000000 174839.000000 174839.000000
89.010000 156581.000000 174818.000000 174818.000000
89.020000 156578.000000 174795.000000 174795.000000
89.030000 156577.000000 174771.000000 174771.000000
89.040000 156579.000000 174747.000000 174747.000000
89.050000 156583.000000 174722.000000 174722.000000
89.060000 156591.000000 174696.000000 174696.000000
89.070000 156600.000000 174669.000000 174669.000000
89.080000 156613.000000 174641.000000 174641.000000
89.090000 156628.000000 174612.000000 174612.000000
89.100000 156646.000000 174582.000000 174582.000000
89.110000 156667.000000 174551.000000 174551.000000
89.120000 156691.000000 174519.000000 174519.000000
89.130000 156717.000000 174487.000000 174487.000000
89.140000 156745.000000 174453.000000 174453.000000
89.150000 156777.000000 174419.000000 174419.000000
89.160000 156811.000000 174383.000000 174383.000000
89.170000 156847.000000 174347.000000 174347.000000
89.180000 156886.000000 174310.000000 174310.000000
89.190000 156927.000000 174272.000000 174272.000000
89.200000 156970.000000 174234.000000 174234.000000
89.210000 157016.000000 174195.000000 174195.000000
89.220000 157064.000000 174155.000000 174155.000000
89.230000 157114.000000 174114.000000 174114.000000
89.240000 157166.000000 174073.000000 174073.000000
89.250000 157221.000000 174031.000000 174031.000000
89.260000 157278.000000 173989.000000 173989.000000
89.270000 157337.000000 173946.000000 173946.000000
89.280000 157398.000000 173902.000000 173902.000000
89.290000 157462.000000 173858.000000 173858.000000
89.300000 157528.000000 173813.000000 173813.000000
89.310000 157596.000000 173768.000000 173768.000000
89.320000 157667.000000 173722.000000 173722.000000
89.330000 157740.000000 173675.000000 173675.000000
89.340000 157816.000000 173628.000000 173628.000000
89.350000 157894.000000 173581.000000 173581.000000
89.360000 157974.000000 173533.000000 173533.000000
89.370000 158057.000000 173484.000000 173484.000000
89.380000 158143.000000 173435.000000 173435.000000
89.390000 158231.000000 173385.000000 173385.000000
89.400000 158321.000000 173334.000000 173334.000000
89.410000 158414.000000 173283.000000 173283.000000
89.420000 158510.000000 173231.000000 173231.000000
89.430000 158607.000000 173179.000000 173179.000000
89.440000 158708.000000 173126.000000 173126.000000
89.450000 158810.000000 173072.000000 173072.000000
89.460000 158915.000000 173018.000000 173018.000000
