Time (s)	Body 1 Heave (m)	Body 2 Heave (m)
62.66	-0.719349073	-21.2820793
62.67	-0.719350936	-21.28206452
62.68	-0.719352799	-21.28204978
62.69	-0.719354661	-21.28203508
62.7	-0.719356522	-21.28202042
62.71	-0.719358383	-21.28200581
62.72	-0.719360244	-21.28199124
62.73	-0.719362103	-21.28197671
62.74	-0.719363963	-21.28196222
62.75	-0.719365822	-21.28194778
62.76	-0.71936768	-21.28193337
62.77	-0.719369537	-21.28191901
62.78	-0.719371394	-21.2819047
62.79	-0.719373251	-21.28189042
62.8	-0.719375107	-21.28187619
62.81	-0.719376962	-21.281862
62.82	-0.719378817	-21.28184785
62.83	-0.719380671	-21.28183374
62.84	-0.719382525	-21.28181968
62.85	-0.719384378	-21.28180565
62.86	-0.71938623	-21.28179167
62.87	-0.719388082	-21.28177774
62.88	-0.719389933	-21.28176384
62.89	-0.719391784	-21.28174999
62.9	-0.719393634	-21.28173618
62.91	-0.719395483	-21.28172241
62.92	-0.719397332	-21.28170868
62.93	-0.71939918	-21.28169499
62.94	-0.719401027	-21.28168135
62.95	-0.719402874	-21.28166775
62.96	-0.71940472	-21.28165419
62.97	-0.719406566	-21.28164067
62.98	-0.71940841	-21.2816272
62.99	-0.719410255	-21.28161376
63	-0.719412098	-21.28160037
63.01	-0.719413941	-21.28158702
63.02	-0.719415783	-21.28157372
63.03	-0.719417625	-21.28156045
63.04	-0.719419466	-21.28154723
63.05	-0.719421306	-21.28153404
63.06	-0.719423146	-21.2815209
63.07	-0.719424984	-21.28150781
63.08	-0.719426823	-21.28149475
63.09	-0.71942866	-21.28148174
63.1	-0.719430497	-21.28146876
63.11	-0.719432333	-21.28145583
63.12	-0.719434168	-21.28144294
63.13	-0.719436003	-21.2814301
63.14	-0.719437837	-21.28141729
63.15	-0.71943967	-21.28140453
63.16	-0.719441503	-21.28139181
63.17	-0.719443335	-21.28137913
63.18	-0.719445166	-21.28136649
63.19	-0.719446996	-21.28135389
63.2	-0.719448826	-21.28134134
63.21	-0.719450655	-21.28132882
63.22	-0.719452483	-21.28131635
63.23	-0.719454311	-21.28130392
63.24	-0.719456137	-21.28129153
63.25	-0.719457963	-21.28127918
63.26	-0.719459788	-21.28126688
63.27	-0.719461613	-21.28125462
63.28	-0.719463436	-21.28124239
63.29	-0.719465259	-21.28123021
63.3	-0.719467081	-21.28121807
63.31	-0.719468903	-21.28120597
63.32	-0.719470723	-21.28119392
63.33	-0.719472543	-21.2811819
63.34	-0.719474362	-21.28116993
63.35	-0.719476181	-21.281158
63.36	-0.719477998	-21.28114611
63.37	-0.719479815	-21.28113426
63.38	-0.71948163	-21.28112245
63.39	-0.719483445	-21.28111068
63.4	-0.71948526	-21.28109896
63.41	-0.719487073	-21.28108727
63.42	-0.719488886	-21.28107563
63.43	-0.719490698	-21.28106403
63.44	-0.719492509	-21.28105247
63.45	-0.719494319	-21.28104095
63.46	-0.719496128	-21.28102947
63.47	-0.719497937	-21.28101803
63.48	-0.719499744	-21.28100664
63.49	-0.719501551	-21.28099528
63.5	-0.719503357	-21.28098397
63.51	-0.719505162	-21.2809727
63.52	-0.719506966	-21.28096147
63.53	-0.71950877	-21.28095028
63.54	-0.719510572	-21.28093913
63.55	-0.719512374	-21.28092802
63.56	-0.719514175	-21.28091695
63.57	-0.719515975	-21.28090593
63.58	-0.719517774	-21.28089494
63.59	-0.719519572	-21.280884
63.6	-0.71952137	-21.28087309
63.61	-0.719523166	-21.28086223
63.62	-0.719524962	-21.28085141
63.63	-0.719526756	-21.28084063
63.64	-0.71952855	-21.28082989
63.65	-0.719530343	-21.28081919
63.66	-0.719532135	-21.28080853
63.67	-0.719533926	-21.28079792
63.68	-0.719535716	-21.28078734
63.69	-0.719537505	-21.2807768
63.7	-0.719539294	-21.28076631
63.71	-0.719541081	-21.28075586
63.72	-0.719542868	-21.28074544
63.73	-0.719544653	-21.28073507
63.74	-0.719546438	-21.28072474
63.75	-0.719548221	-21.28071444
63.76	-0.719550004	-21.28070419
63.77	-0.719551786	-21.28069398
63.78	-0.719553567	-21.28068381
63.79	-0.719555347	-21.28067368
63.8	-0.719557126	-21.28066359
63.81	-0.719558904	-21.28065355
63.82	-0.719560681	-21.28064354
63.83	-0.719562457	-21.28063357
63.84	-0.719564232	-21.28062364
63.85	-0.719566006	-21.28061376
63.86	-0.719567779	-21.28060391
63.87	-0.719569551	-21.2805941
63.88	-0.719571323	-21.28058434
63.89	-0.719573093	-21.28057461
63.9	-0.719574862	-21.28056493
63.91	-0.71957663	-21.28055528
63.92	-0.719578397	-21.28054568
63.93	-0.719580164	-21.28053611
63.94	-0.719581929	-21.28052659
63.95	-0.719583693	-21.28051711
63.96	-0.719585456	-21.28050766
63.97	-0.719587218	-21.28049826
63.98	-0.71958898	-21.28048889
63.99	-0.71959074	-21.28047957
64	-0.719592499	-21.28047029
64.01	-0.719594257	-21.28046104
64.02	-0.719596014	-21.28045184
64.03	-0.71959777	-21.28044268
64.04	-0.719599525	-21.28043355
64.05	-0.719601279	-21.28042447
64.06	-0.719603032	-21.28041542
64.07	-0.719604783	-21.28040642
64.08	-0.719606534	-21.28039746
64.09	-0.719608284	-21.28038853
64.1	-0.719610032	-21.28037965
64.11	-0.71961178	-21.2803708
64.12	-0.719613526	-21.280362
64.13	-0.719615272	-21.28035323
64.14	-0.719617016	-21.28034451
64.15	-0.719618759	-21.28033582
64.16	-0.719620501	-21.28032717
64.17	-0.719622243	-21.28031857
64.18	-0.719623982	-21.28031
64.19	-0.719625721	-21.28030147
64.2	-0.719627459	-21.28029298
64.21	-0.719629196	-21.28028454
64.22	-0.719630931	-21.28027613
64.23	-0.719632666	-21.28026776
64.24	-0.719634399	-21.28025943
64.25	-0.719636131	-21.28025114
64.26	-0.719637862	-21.28024289
64.27	-0.719639592	-21.28023467
64.28	-0.719641321	-21.2802265
64.29	-0.719643049	-21.28021837
64.3	-0.719644775	-21.28021027
64.31	-0.719646501	-21.28020222
64.32	-0.719648225	-21.2801942
64.33	-0.719649948	-21.28018623
64.34	-0.71965167	-21.28017829
64.35	-0.719653391	-21.28017039
64.36	-0.71965511	-21.28016254
64.37	-0.719656829	-21.28015472
64.38	-0.719658546	-21.28014694
64.39	-0.719660262	-21.28013919
64.4	-0.719661977	-21.28013149
64.41	-0.719663691	-21.28012383
64.42	-0.719665404	-21.2801162
64.43	-0.719667115	-21.28010862
64.44	-0.719668825	-21.28010107
64.45	-0.719670534	-21.28009356
64.46	-0.719672242	-21.28008609
64.47	-0.719673949	-21.28007866
64.48	-0.719675654	-21.28007127
64.49	-0.719677358	-21.28006392
64.5	-0.719679061	-21.28005661
64.51	-0.719680763	-21.28004933
64.52	-0.719682464	-21.2800421
64.53	-0.719684163	-21.2800349
64.54	-0.719685861	-21.28002774
64.55	-0.719687558	-21.28002062
64.56	-0.719689254	-21.28001354
64.57	-0.719690948	-21.28000649
64.58	-0.719692641	-21.27999949
64.59	-0.719694333	-21.27999252
64.6	-0.719696024	-21.27998559
64.61	-0.719697714	-21.2799787
64.62	-0.719699402	-21.27997185
64.63	-0.719701089	-21.27996504
64.64	-0.719702774	-21.27995827
64.65	-0.719704459	-21.27995153
64.66	-0.719706142	-21.27994483
64.67	-0.719707824	-21.27993817
64.68	-0.719709504	-21.27993155
64.69	-0.719711184	-21.27992497
64.7	-0.719712862	-21.27991842
64.71	-0.719714539	-21.27991192
64.72	-0.719716214	-21.27990545
64.73	-0.719717888	-21.27989902
64.74	-0.719719561	-21.27989263
64.75	-0.719721233	-21.27988627
64.76	-0.719722903	-21.27987995
64.77	-0.719724572	-21.27987368
64.78	-0.71972624	-21.27986744
64.79	-0.719727906	-21.27986123
64.8	-0.719729571	-21.27985507
64.81	-0.719731235	-21.27984894
64.82	-0.719732897	-21.27984285
64.83	-0.719734558	-21.2798368
64.84	-0.719736218	-21.27983079
64.85	-0.719737876	-21.27982481
64.86	-0.719739533	-21.27981887
64.87	-0.719741189	-21.27981297
64.88	-0.719742843	-21.27980711
64.89	-0.719744496	-21.27980128
64.9	-0.719746148	-21.2797955
64.91	-0.719747798	-21.27978975
64.92	-0.719749447	-21.27978403
64.93	-0.719751095	-21.27977836
64.94	-0.719752741	-21.27977272
64.95	-0.719754386	-21.27976712
64.96	-0.71975603	-21.27976156
64.97	-0.719757672	-21.27975603
64.98	-0.719759312	-21.27975054
64.99	-0.719760952	-21.27974509
65	-0.71976259	-21.27973968
65.01	-0.719764226	-21.2797343
65.02	-0.719765862	-21.27972896
65.03	-0.719767495	-21.27972366
65.04	-0.719769128	-21.27971839
65.05	-0.719770759	-21.27971316
65.06	-0.719772389	-21.27970797
65.07	-0.719774017	-21.27970282
65.08	-0.719775644	-21.2796977
65.09	-0.719777269	-21.27969262
65.1	-0.719778893	-21.27968758
65.11	-0.719780515	-21.27968257
65.12	-0.719782137	-21.2796776
65.13	-0.719783756	-21.27967267
65.14	-0.719785375	-21.27966777
65.15	-0.719786991	-21.27966291
65.16	-0.719788607	-21.27965809
65.17	-0.719790221	-21.27965331
65.18	-0.719791833	-21.27964856
65.19	-0.719793444	-21.27964384
65.2	-0.719795054	-21.27963917
65.21	-0.719796662	-21.27963453
65.22	-0.719798269	-21.27962993
65.23	-0.719799874	-21.27962536
65.24	-0.719801478	-21.27962083
65.25	-0.71980308	-21.27961634
65.26	-0.719804681	-21.27961188
65.27	-0.719806281	-21.27960746
65.28	-0.719807878	-21.27960308
65.29	-0.719809475	-21.27959873
65.3	-0.71981107	-21.27959442
65.31	-0.719812663	-21.27959014
65.32	-0.719814255	-21.2795859
65.33	-0.719815846	-21.2795817
65.34	-0.719817435	-21.27957753
65.35	-0.719819022	-21.2795734
65.36	-0.719820608	-21.27956931
65.37	-0.719822193	-21.27956525
65.38	-0.719823776	-21.27956122
65.39	-0.719825358	-21.27955724
65.4	-0.719826938	-21.27955329
65.41	-0.719828516	-21.27954937
65.42	-0.719830093	-21.27954549
65.43	-0.719831669	-21.27954165
65.44	-0.719833242	-21.27953784
65.45	-0.719834815	-21.27953407
65.46	-0.719836386	-21.27953033
65.47	-0.719837955	-21.27952663
65.48	-0.719839523	-21.27952297
65.49	-0.719841089	-21.27951934
65.5	-0.719842654	-21.27951575
65.51	-0.719844217	-21.27951219
65.52	-0.719845779	-21.27950867
65.53	-0.719847339	-21.27950518
65.54	-0.719848898	-21.27950173
65.55	-0.719850455	-21.27949831
65.56	-0.71985201	-21.27949493
65.57	-0.719853564	-21.27949159
65.58	-0.719855116	-21.27948828
65.59	-0.719856667	-21.279485
65.6	-0.719858216	-21.27948176
65.61	-0.719859764	-21.27947856
65.62	-0.71986131	-21.27947539
65.63	-0.719862855	-21.27947225
65.64	-0.719864398	-21.27946915
65.65	-0.719865939	-21.27946609
65.66	-0.719867479	-21.27946306
65.67	-0.719869017	-21.27946007
65.68	-0.719870553	-21.27945711
65.69	-0.719872088	-21.27945418
65.7	-0.719873622	-21.27945129
65.71	-0.719875154	-21.27944844
65.72	-0.719876684	-21.27944562
65.73	-0.719878212	-21.27944283
65.74	-0.719879739	-21.27944008
65.75	-0.719881265	-21.27943737
65.76	-0.719882789	-21.27943469
65.77	-0.719884311	-21.27943204
65.78	-0.719885831	-21.27942943
65.79	-0.71988735	-21.27942685
65.8	-0.719888868	-21.27942431
65.81	-0.719890383	-21.2794218
65.82	-0.719891897	-21.27941933
65.83	-0.71989341	-21.27941689
65.84	-0.719894921	-21.27941448
65.85	-0.71989643	-21.27941211
65.86	-0.719897937	-21.27940977
65.87	-0.719899443	-21.27940747
65.88	-0.719900948	-21.2794052
65.89	-0.71990245	-21.27940297
65.9	-0.719903951	-21.27940077
65.91	-0.719905451	-21.2793986
65.92	-0.719906948	-21.27939647
65.93	-0.719908444	-21.27939438
65.94	-0.719909939	-21.27939231
65.95	-0.719911432	-21.27939028
65.96	-0.719912923	-21.27938829
65.97	-0.719914412	-21.27938632
65.98	-0.7199159	-21.2793844
65.99	-0.719917386	-21.2793825
66	-0.71991887	-21.27938064
66.01	-0.719920353	-21.27937882
66.02	-0.719921834	-21.27937702
66.03	-0.719923314	-21.27937526
66.04	-0.719924791	-21.27937354
66.05	-0.719926267	-21.27937184
66.06	-0.719927742	-21.27937019
66.07	-0.719929214	-21.27936856
66.08	-0.719930685	-21.27936697
66.09	-0.719932155	-21.27936541
66.1	-0.719933622	-21.27936388
66.11	-0.719935088	-21.27936239
66.12	-0.719936552	-21.27936093
66.13	-0.719938015	-21.27935951
66.14	-0.719939476	-21.27935812
66.15	-0.719940935	-21.27935676
66.16	-0.719942392	-21.27935543
66.17	-0.719943848	-21.27935414
66.18	-0.719945302	-21.27935288
66.19	-0.719946754	-21.27935166
66.2	-0.719948205	-21.27935046
66.21	-0.719949654	-21.2793493
66.22	-0.719951101	-21.27934817
66.23	-0.719952546	-21.27934708
66.24	-0.71995399	-21.27934602
66.25	-0.719955432	-21.27934499
66.26	-0.719956872	-21.27934399
66.27	-0.719958311	-21.27934303
66.28	-0.719959748	-21.2793421
66.29	-0.719961183	-21.2793412
66.3	-0.719962616	-21.27934033
66.31	-0.719964048	-21.2793395
66.32	-0.719965478	-21.2793387
66.33	-0.719966906	-21.27933793
66.34	-0.719968332	-21.2793372
66.35	-0.719969757	-21.27933649
66.36	-0.71997118	-21.27933582
66.37	-0.719972601	-21.27933518
66.38	-0.71997402	-21.27933458
66.39	-0.719975438	-21.279334
66.4	-0.719976854	-21.27933346
66.41	-0.719978268	-21.27933295
66.42	-0.71997968	-21.27933247
66.43	-0.719981091	-21.27933203
66.44	-0.7199825	-21.27933162
66.45	-0.719983907	-21.27933123
66.46	-0.719985312	-21.27933088
66.47	-0.719986716	-21.27933057
66.48	-0.719988118	-21.27933028
66.49	-0.719989518	-21.27933003
66.5	-0.719990916	-21.27932981
66.51	-0.719992313	-21.27932962
66.52	-0.719993707	-21.27932946
66.53	-0.7199951	-21.27932933
66.54	-0.719996491	-21.27932924
66.55	-0.719997881	-21.27932917
66.56	-0.719999268	-21.27932914
66.57	-0.720000654	-21.27932914
66.58	-0.720002038	-21.27932917
66.59	-0.72000342	-21.27932923
66.6	-0.720004801	-21.27932933
66.61	-0.720006179	-21.27932945
66.62	-0.720007556	-21.27932961
66.63	-0.720008931	-21.2793298
66.64	-0.720010305	-21.27933002
66.65	-0.720011676	-21.27933027
66.66	-0.720013046	-21.27933055
66.67	-0.720014414	-21.27933086
66.68	-0.72001578	-21.2793312
66.69	-0.720017144	-21.27933158
66.7	-0.720018506	-21.27933199
66.71	-0.720019867	-21.27933242
66.72	-0.720021226	-21.27933289
66.73	-0.720022583	-21.27933339
66.74	-0.720023938	-21.27933392
66.75	-0.720025292	-21.27933448
66.76	-0.720026643	-21.27933507
66.77	-0.720027993	-21.27933569
66.78	-0.720029341	-21.27933634
66.79	-0.720030687	-21.27933702
66.8	-0.720032031	-21.27933774
66.81	-0.720033374	-21.27933848
66.82	-0.720034714	-21.27933926
66.83	-0.720036053	-21.27934006
66.84	-0.72003739	-21.2793409
66.85	-0.720038725	-21.27934176
66.86	-0.720040059	-21.27934266
66.87	-0.72004139	-21.27934359
66.88	-0.72004272	-21.27934454
66.89	-0.720044048	-21.27934553
66.9	-0.720045374	-21.27934655
66.91	-0.720046698	-21.27934759
66.92	-0.72004802	-21.27934867
66.93	-0.720049341	-21.27934978
66.94	-0.720050659	-21.27935091
66.95	-0.720051976	-21.27935208
66.96	-0.720053291	-21.27935328
66.97	-0.720054604	-21.27935451
66.98	-0.720055915	-21.27935576
66.99	-0.720057224	-21.27935705
67	-0.720058532	-21.27935837
67.01	-0.720059838	-21.27935971
67.02	-0.720061141	-21.27936109
67.03	-0.720062443	-21.27936249
67.04	-0.720063744	-21.27936393
67.05	-0.720065042	-21.27936539
67.06	-0.720066338	-21.27936689
67.07	-0.720067633	-21.27936841
67.08	-0.720068925	-21.27936996
67.09	-0.720070216	-21.27937155
67.1	-0.720071505	-21.27937316
67.11	-0.720072792	-21.2793748
67.12	-0.720074077	-21.27937647
67.13	-0.720075361	-21.27937817
67.14	-0.720076642	-21.2793799
67.15	-0.720077922	-21.27938165
67.16	-0.720079199	-21.27938344
67.17	-0.720080475	-21.27938526
67.18	-0.720081749	-21.2793871
67.19	-0.720083021	-21.27938897
67.2	-0.720084291	-21.27939088
67.21	-0.720085559	-21.27939281
67.22	-0.720086826	-21.27939477
67.23	-0.72008809	-21.27939676
67.24	-0.720089353	-21.27939878
67.25	-0.720090614	-21.27940082
67.26	-0.720091873	-21.2794029
67.27	-0.72009313	-21.279405
67.28	-0.720094385	-21.27940713
67.29	-0.720095638	-21.27940929
67.3	-0.720096889	-21.27941148
67.31	-0.720098139	-21.2794137
67.32	-0.720099386	-21.27941595
67.33	-0.720100632	-21.27941822
67.34	-0.720101876	-21.27942052
67.35	-0.720103118	-21.27942286
67.36	-0.720104357	-21.27942522
67.37	-0.720105595	-21.2794276
67.38	-0.720106832	-21.27943002
67.39	-0.720108066	-21.27943246
67.4	-0.720109298	-21.27943493
67.41	-0.720110529	-21.27943743
67.42	-0.720111757	-21.27943996
67.43	-0.720112984	-21.27944252
67.44	-0.720114209	-21.2794451
67.45	-0.720115431	-21.27944771
67.46	-0.720116652	-21.27945035
67.47	-0.720117871	-21.27945302
67.48	-0.720119088	-21.27945571
67.49	-0.720120303	-21.27945843
67.5	-0.720121517	-21.27946118
67.51	-0.720122728	-21.27946396
67.52	-0.720123937	-21.27946677
67.53	-0.720125145	-21.2794696
67.54	-0.720126351	-21.27947246
67.55	-0.720127554	-21.27947534
67.56	-0.720128756	-21.27947826
67.57	-0.720129956	-21.2794812
67.58	-0.720131154	-21.27948417
67.59	-0.72013235	-21.27948717
67.6	-0.720133544	-21.27949019
67.61	-0.720134736	-21.27949324
67.62	-0.720135926	-21.27949632
67.63	-0.720137114	-21.27949942
67.64	-0.720138301	-21.27950256
67.65	-0.720139485	-21.27950571
67.66	-0.720140668	-21.2795089
67.67	-0.720141848	-21.27951211
67.68	-0.720143027	-21.27951535
67.69	-0.720144203	-21.27951862
67.7	-0.720145378	-21.27952191
67.71	-0.720146551	-21.27952523
67.72	-0.720147722	-21.27952858
67.73	-0.720148891	-21.27953195
67.74	-0.720150058	-21.27953535
67.75	-0.720151223	-21.27953877
67.76	-0.720152386	-21.27954223
67.77	-0.720153547	-21.27954571
67.78	-0.720154707	-21.27954921
67.79	-0.720155864	-21.27955274
67.8	-0.720157019	-21.2795563
67.81	-0.720158173	-21.27955988
67.82	-0.720159324	-21.27956349
67.83	-0.720160474	-21.27956713
67.84	-0.720161621	-21.27957079
67.85	-0.720162767	-21.27957448
67.86	-0.720163911	-21.2795782
67.87	-0.720165052	-21.27958194
67.88	-0.720166192	-21.2795857
67.89	-0.72016733	-21.2795895
67.9	-0.720168466	-21.27959331
67.91	-0.7201696	-21.27959716
67.92	-0.720170732	-21.27960103
67.93	-0.720171862	-21.27960492
67.94	-0.72017299	-21.27960885
67.95	-0.720174116	-21.27961279
67.96	-0.72017524	-21.27961676
67.97	-0.720176363	-21.27962076
67.98	-0.720177483	-21.27962479
67.99	-0.720178601	-21.27962884
68	-0.720179718	-21.27963291
68.01	-0.720180832	-21.27963701
68.02	-0.720181944	-21.27964113
68.03	-0.720183055	-21.27964529
68.04	-0.720184163	-21.27964946
68.05	-0.72018527	-21.27965366
68.06	-0.720186374	-21.27965789
68.07	-0.720187477	-21.27966214
68.08	-0.720188578	-21.27966641
68.09	-0.720189676	-21.27967072
68.1	-0.720190773	-21.27967504
68.11	-0.720191868	-21.27967939
68.12	-0.720192961	-21.27968377
68.13	-0.720194052	-21.27968817
68.14	-0.72019514	-21.27969259
68.15	-0.720196227	-21.27969704
68.16	-0.720197312	-21.27970152
68.17	-0.720198395	-21.27970602
68.18	-0.720199476	-21.27971054
68.19	-0.720200555	-21.27971509
68.2	-0.720201632	-21.27971967
68.21	-0.720202707	-21.27972426
68.22	-0.72020378	-21.27972889
68.23	-0.720204851	-21.27973353
68.24	-0.720205921	-21.2797382
68.25	-0.720206988	-21.2797429
68.26	-0.720208053	-21.27974762
68.27	-0.720209116	-21.27975236
68.28	-0.720210177	-21.27975713
68.29	-0.720211237	-21.27976192
68.3	-0.720212294	-21.27976674
68.31	-0.720213349	-21.27977158
68.32	-0.720214403	-21.27977644
68.33	-0.720215454	-21.27978133
68.34	-0.720216503	-21.27978624
68.35	-0.720217551	-21.27979117
68.36	-0.720218596	-21.27979613
68.37	-0.720219639	-21.27980112
68.38	-0.720220681	-21.27980612
68.39	-0.72022172	-21.27981115
68.4	-0.720222758	-21.27981621
68.41	-0.720223793	-21.27982129
68.42	-0.720224827	-21.27982639
68.43	-0.720225858	-21.27983151
68.44	-0.720226888	-21.27983666
68.45	-0.720227915	-21.27984183
68.46	-0.720228941	-21.27984703
68.47	-0.720229964	-21.27985224
68.48	-0.720230986	-21.27985749
68.49	-0.720232006	-21.27986275
68.5	-0.720233023	-21.27986804
68.51	-0.720234039	-21.27987335
68.52	-0.720235052	-21.27987868
68.53	-0.720236064	-21.27988404
68.54	-0.720237074	-21.27988942
68.55	-0.720238081	-21.27989482
68.56	-0.720239087	-21.27990025
68.57	-0.720240091	-21.2799057
68.58	-0.720241092	-21.27991117
68.59	-0.720242092	-21.27991666
68.6	-0.72024309	-21.27992218
68.61	-0.720244085	-21.27992772
68.62	-0.720245079	-21.27993328
68.63	-0.720246071	-21.27993886
68.64	-0.720247061	-21.27994447
68.65	-0.720248048	-21.2799501
68.66	-0.720249034	-21.27995575
68.67	-0.720250018	-21.27996143
68.68	-0.720251	-21.27996712
68.69	-0.720251979	-21.27997284
68.7	-0.720252957	-21.27997859
68.71	-0.720253933	-21.27998435
68.72	-0.720254907	-21.27999013
68.73	-0.720255878	-21.27999594
68.74	-0.720256848	-21.28000177
68.75	-0.720257816	-21.28000762
68.76	-0.720258782	-21.2800135
68.77	-0.720259745	-21.28001939
68.78	-0.720260707	-21.28002531
68.79	-0.720261667	-21.28003125
68.8	-0.720262625	-21.28003721
68.81	-0.72026358	-21.2800432
68.82	-0.720264534	-21.2800492
68.83	-0.720265486	-21.28005523
68.84	-0.720266436	-21.28006128
68.85	-0.720267384	-21.28006735
68.86	-0.720268329	-21.28007344
68.87	-0.720269273	-21.28007955
68.88	-0.720270215	-21.28008568
68.89	-0.720271155	-21.28009184
68.9	-0.720272092	-21.28009802
68.91	-0.720273028	-21.28010421
68.92	-0.720273962	-21.28011043
68.93	-0.720274894	-21.28011667
68.94	-0.720275823	-21.28012294
68.95	-0.720276751	-21.28012922
68.96	-0.720277677	-21.28013552
68.97	-0.720278601	-21.28014185
68.98	-0.720279522	-21.28014819
68.99	-0.720280442	-21.28015456
69	-0.72028136	-21.28016095
69.01	-0.720282276	-21.28016736
69.02	-0.720283189	-21.28017379
69.03	-0.720284101	-21.28018024
69.04	-0.720285011	-21.28018671
69.05	-0.720285918	-21.2801932
69.06	-0.720286824	-21.28019971
69.07	-0.720287728	-21.28020624
69.08	-0.72028863	-21.2802128
69.09	-0.720289529	-21.28021937
