Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
125.865          -0.012994       -0.744476
125.880          -0.012440       -0.712733
125.895          -0.011881       -0.680726
125.910          -0.011318       -0.648475
125.925          -0.010751       -0.616000
125.940          -0.010181       -0.583319
125.955          -0.009607       -0.550452
125.970          -0.009031       -0.517417
125.985          -0.008451       -0.484233
126.000          -0.007870       -0.450919
126.015          -0.007287       -0.417491
126.030          -0.006702       -0.383969
126.045          -0.006115       -0.350369
126.060          -0.005528       -0.316709
126.075          -0.004939       -0.283004
126.090          -0.004351       -0.249273
126.105          -0.003762       -0.215530
126.120          -0.003173       -0.181791
126.135          -0.002584       -0.148072
126.150          -0.001996       -0.114388
126.165          -0.001409       -0.080752
126.180          -0.000823       -0.047180
126.195          -0.000239       -0.013684
126.210           0.000344        0.019722
126.225           0.000925        0.053025
126.240           0.001505        0.086213
126.255           0.002082        0.119273
126.270           0.002656        0.152195
126.285           0.003228        0.184967
126.300           0.003797        0.217577
126.315           0.004364        0.250017
126.330           0.004927        0.282274
126.345           0.005486        0.314340
126.360           0.006042        0.346206
126.375           0.006595        0.377862
126.390           0.007144        0.409299
126.405           0.007688        0.440510
126.420           0.008229        0.471485
126.435           0.008765        0.502217
126.450           0.009297        0.532699
126.465           0.009825        0.562922
126.480           0.010348        0.592880
126.495           0.010866        0.622566
126.510           0.011379        0.651972
126.525           0.011887        0.681093
126.540           0.012390        0.709922
126.555           0.012888        0.738452
126.570           0.013381        0.766677
126.585           0.013868        0.794591
126.600           0.014350        0.822188
126.615           0.014826        0.849462
126.630           0.015296        0.876407
126.645           0.015761        0.903017
126.660           0.016219        0.929287
126.675           0.016672        0.955210
126.690           0.017118        0.980782
126.705           0.017558        1.005996
126.720           0.017992        1.030846
126.735           0.018419        1.055327
126.750           0.018840        1.079434
126.765           0.019254        1.103160
126.780           0.019661        1.126501
126.795           0.020062        1.149450
126.810           0.020455        1.172002
126.825           0.020842        1.194152
126.840           0.021221        1.215894
126.855           0.021594        1.237223
126.870           0.021959        1.258134
126.885           0.022316        1.278621
126.900           0.022666        1.298679
126.915           0.023009        1.318304
126.930           0.023344        1.337490
126.945           0.023671        1.356234
126.960           0.023990        1.374529
126.975           0.024301        1.392372
126.990           0.024605        1.409759
127.005           0.024900        1.426686
127.020           0.025188        1.443149
127.035           0.025467        1.459145
127.050           0.025738        1.474670
127.065           0.026001        1.489722
127.080           0.026255        1.504298
127.095           0.026501        1.518397
127.110           0.026739        1.532015
127.125           0.026968        1.545153
127.140           0.027189        1.557808
127.155           0.027401        1.569980
127.170           0.027605        1.581669
127.185           0.027801        1.592875
127.200           0.027988        1.603599
127.215           0.028167        1.613842
127.230           0.028337        1.623606
127.245           0.028499        1.632892
127.260           0.028653        1.641704
127.275           0.028799        1.650044
127.290           0.028936        1.657916
127.305           0.029065        1.665324
127.320           0.029187        1.672274
127.335           0.029300        1.678769
127.350           0.029406        1.684815
127.365           0.029503        1.690420
127.380           0.029594        1.695588
127.395           0.029676        1.700329
127.410           0.029752        1.704648
127.425           0.029820        1.708554
127.440           0.029881        1.712056
127.455           0.029935        1.715163
127.470           0.029983        1.717883
127.485           0.030024        1.720227
127.500           0.030058        1.722204
127.515           0.030086        1.723826
127.530           0.030109        1.725103
127.545           0.030125        1.726046
127.560           0.030136        1.726667
127.575           0.030141        1.726976
127.590           0.030142        1.726987
127.605           0.030137        1.726711
127.620           0.030127        1.726160
127.635           0.030113        1.725347
