Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
133.500           0.012441        0.712838
133.515           0.013932        0.798231
133.530           0.015427        0.883885
133.545           0.016926        0.969770
133.560           0.018428        1.055856
133.575           0.019934        1.142112
133.590           0.021441        1.228506
133.605           0.022951        1.315008
133.620           0.024462        1.401586
133.635           0.025974        1.488208
133.650           0.027486        1.574842
133.665           0.028998        1.661456
133.680           0.030509        1.748017
133.695           0.032018        1.834492
133.710           0.033525        1.920850
133.725           0.035030        2.007057
133.740           0.036531        2.093080
133.755           0.038029        2.178888
133.770           0.039522        2.264446
133.785           0.041010        2.349722
133.800           0.042493        2.434683
133.815           0.043970        2.519297
133.830           0.045440        2.603532
133.845           0.046903        2.687354
133.860           0.048358        2.770731
133.875           0.049805        2.853631
133.890           0.051243        2.936023
133.905           0.052672        3.017875
133.920           0.054090        3.099155
133.935           0.055499        3.179832
133.950           0.056896        3.259875
133.965           0.058281        3.339254
133.980           0.059654        3.417939
133.995           0.061015        3.495900
134.010           0.062362        3.573107
134.025           0.063696        3.649532
134.040           0.065016        3.725147
134.055           0.066321        3.799922
134.070           0.067611        3.873831
134.085           0.068885        3.946847
134.100           0.070144        4.018944
134.115           0.071386        4.090095
134.130           0.072610        4.160274
134.145           0.073818        4.229459
134.160           0.075008        4.297623
134.175           0.076179        4.364745
134.190           0.077332        4.430801
134.205           0.078466        4.495769
134.220           0.079581        4.559627
134.235           0.080675        4.622356
134.250           0.081750        4.683934
134.265           0.082804        4.744343
134.280           0.083838        4.803564
134.295           0.084851        4.861579
134.310           0.085842        4.918372
134.325           0.086811        4.973925
134.340           0.087759        5.028225
134.355           0.088685        5.081255
134.370           0.089588        5.133002
134.385           0.090468        5.183453
134.400           0.091326        5.232595
134.415           0.092161        5.280418
134.430           0.092972        5.326910
134.445           0.093760        5.372061
134.460           0.094525        5.415863
134.475           0.095265        5.458306
134.490           0.095982        5.499384
134.505           0.096675        5.539089
134.520           0.097344        5.577416
134.535           0.097989        5.614360
134.550           0.098610        5.649915
134.565           0.099206        5.684078
134.580           0.099778        5.716846
134.595           0.100325        5.748217
134.610           0.100848        5.778190
134.625           0.101347        5.806762
134.640           0.101821        5.833935
134.655           0.102271        5.859709
134.670           0.102697        5.884084
134.685           0.103098        5.907063
134.700           0.103474        5.928648
134.715           0.103827        5.948841
134.730           0.104155        5.967647
134.745           0.104459        5.985070
134.760           0.104739        6.001114
134.775           0.104995        6.015785
134.790           0.105227        6.029088
134.805           0.105436        6.041029
134.820           0.105621        6.051615
134.835           0.105782        6.060854
134.850           0.105920        6.068752
134.865           0.106034        6.075318
134.880           0.106126        6.080561
134.895           0.106194        6.084488
134.910           0.106240        6.087110
134.925           0.106263        6.088435
134.940           0.106264        6.088474
134.955           0.106242        6.087237
134.970           0.106199        6.084734
134.985           0.106133        6.080975
135.000           0.106046        6.075973
135.015           0.105937        6.069738
135.030           0.105807        6.062281
135.045           0.105656        6.053615
135.060           0.105483        6.043752
135.075           0.105291        6.032703
135.090           0.105077        6.020482
135.105           0.104844        6.007100
135.120           0.104590        5.992570
135.135           0.104317        5.976907
135.150           0.104024        5.960121
135.165           0.103711        5.942228
135.180           0.103380        5.923241
135.195           0.103030        5.903172
135.210           0.102661        5.882036
135.225           0.102274        5.859846
135.240           0.101868        5.836618
135.255           0.101445        5.812364
135.270           0.101004        5.787099
135.285           0.100546        5.760838
135.300           0.100070        5.733594
135.315           0.099578        5.705384
135.330           0.099069        5.676220
135.345           0.098543        5.646119
